category,company,env_relevant,has_metric,sentence,source_file,year
metric,NYSE_MUR_ESG,True,True,lowering the intensity of emissions by 5% by 2030,NYSE_MUR_2024_esg.jsonl,2024
other,NYSE_MUR_ESG,True,False,then gradually decrease to 2022 levels by associated with our activities.,NYSE_MUR_2024_esg.jsonl,2024
vision,NYSE_MUR_ESG,True,False,"The APS assumes that all climate commitments made by Our risks fall into the following broad climate-related issues governments around the world, including NDCs and longer- most relevant to our business model: term net zero and energy access targets, will be met in full • Regulatory – Policies and regulations related to GHG and on time.",NYSE_MUR_2024_esg.jsonl,2024
other,NYSE_MUR_ESG,True,False,"Under this scenario, the global average temperature rise in 2100 is • Market transition and reputational – Global demand around 1.7°C. change toward non-fossil fuel energy sources, covering the short to long term.",NYSE_MUR_2024_esg.jsonl,2024
other,NYSE_MUR_ESG,True,False,"However, investment in existing fields reflects resources that can be developed and produced at continues, with the annual upstream oil and natural gas an emissions intensity per unit of production that is lower investment averaging about $265 billion in 2030 and about relative to other sources on the supply curve, as highlighted $65 billion in 2050.",NYSE_MUR_2024_esg.jsonl,2024
other,NYSE_MUR_ESG,True,False,"We believe that there is no conflict between as indicated by the IEA NZE, and that there are likely leveraging the strength of our portfolio to deliver healthy to be profitable natural gas opportunities well into the returns while also continuing to lower our Scope 1 and 2 energy transition.",NYSE_MUR_2024_esg.jsonl,2024
governance,NYSE_MUR_ESG,True,False,"We are active in 20 many committees of these associations, including the 0 climate and ESG committees, as they work on addressing 2020 2025 2030 2035 2040 2045 2050 climate-related issues.",NYSE_MUR_2024_esg.jsonl,2024
other,NYSE_MUR_ESG,True,False,"Through our ERM process, we have identified the following key climate-related transition 150 and physical risks that might impact our strategy, and are actively managing mitigation efforts.",NYSE_MUR_2024_esg.jsonl,2024
other,NYSE_MUR_ESG,True,False,"Our reporting in this section is guided by the TCFD framework and the references to climate risks and 0 opportunities, including transition and physical risks, are 2020 2025 2030 2035 2040 2045 2050 intended to align with this framework.",NYSE_MUR_2024_esg.jsonl,2024
vision,NYSE_MUR_ESG,True,False,"• Improving external reporting and disclosure to highlight to our employees and shareholders, in addition to our other stakeholders, our understanding of and commitment to climate change initiatives.",NYSE_MUR_2024_esg.jsonl,2024
other,NYSE_MUR_ESG,True,False,"Transition: Two key potential risks of the market transitioning away from fossil fuels and into lower-carbon emission sources are: Market Fossil-Fuel Business Medium- to • Decreased There is a large range of uncertainty about future rates Model Disruption– long-term revenue from of change, and timing is unknown.",NYSE_MUR_2024_esg.jsonl,2024
action,NYSE_MUR_ESG,True,False,"Technologies for reduced prices/ We continue to investigate low-carbon technologies using energy from demand for oil that complement our existing assets, strategy and non-emitting sources and natural gas competencies.",NYSE_MUR_2024_esg.jsonl,2024
other,NYSE_MUR_ESG,True,False,"Increased prolonged or operating Our Water Management Strategy and Risk Management excessive conditions expenses (see ) helps us mitigate risks and potential impacts related to heat, • Property damage, related to freshwater scarcity.",NYSE_MUR_2024_esg.jsonl,2024
other,NYSE_MUR_ESG,True,False,"We continue to invest in drought, rainfall, liability for third- infrastructure to reduce our dependence on fresh water cold spells, wildfires, party damage and increase use of recycled water and other alternative rising sea levels, etc. sources.",NYSE_MUR_2024_esg.jsonl,2024
action,NYSE_MUR_ESG,True,False,"cost of carbon Evaluate and implement design concepts for new offshore • Increased capital facilities that improve emissions intensity over the life of availability (as the facility, such as the improvements we implemented more investors in the King’s Quay floating production system.",NYSE_MUR_2024_esg.jsonl,2024
other,NYSE_MUR_ESG,True,False,"Reputational benefits resulting in increased demand for goods Products, Natural gas as Long-term • Increased revenue Use our natural gas assets in Canada as a low-intensity lower-emissions fuel.",NYSE_MUR_2024_esg.jsonl,2024
vision,NYSE_MUR_ESG,True,False,"As discussed in Improving Our Emissions by SASB for oil and natural gas exploration and production Performance (see ), our performance in 2023 companies (see for our SASB index) and GRI (see puts us on a clear path to achieving our 2030 targets.",NYSE_MUR_2024_esg.jsonl,2024
metric,NYSE_MUR_ESG,True,True,"data Our GHG emissions intensity decreased by about 37% over the preceding five years, see Performance Data section from 2019 to 2023.",NYSE_MUR_2024_esg.jsonl,2024
vision,NYSE_MUR_ESG,True,False,We regularly assess our methane emissions performance Long-Term8 Metrics and Targets against peers and industry leaders.,NYSE_MUR_2024_esg.jsonl,2024
vision,NYSE_MUR_ESG,True,False,We view Scope 1 and 2 GHG emissions intensity as Short-Term8 Metrics and Targets an indicator of cost risk in relation to carbon pricing regimes.,NYSE_MUR_2024_esg.jsonl,2024
governance,NYSE_MUR_ESG,True,False,"In 2021, the Compensation Committee of our Board added We view Scope 3 GHG emissions intensity as an indicator of an annual Scope 1 and 2 GHG emissions intensity goal as a revenue risk in relation to declining oil and natural gas prices performance metric in our Company’s annual incentive plan.",NYSE_MUR_2024_esg.jsonl,2024
vision,NYSE_MUR_ESG,True,False,that could result from carbon pricing and competition from The target metric for 2023 was set to ensure we remain on non-emitting sources of energy.,NYSE_MUR_2024_esg.jsonl,2024
vision,NYSE_MUR_ESG,True,False,"When we test the effects the path to achieving our medium-term goal of reducing of energy transition scenarios, we look at several metrics to our GHG emissions intensity.",NYSE_MUR_2024_esg.jsonl,2024
vision,NYSE_MUR_ESG,True,False,"We carbon price, the evolution of corporate debt in the met our 2023 target range for these metrics, as outlined in scenarios, and the percentage reduction in reserves under the 2024 Proxy Statement.",NYSE_MUR_2024_esg.jsonl,2024
vision,NYSE_MUR_ESG,True,False,"For example, this includes our emissions reduction and water risk management External Assurance spend, as highlighted in this report (see and We are committed to reducing emissions and progressing , respectively).",NYSE_MUR_2024_esg.jsonl,2024
other,NYSE_MUR_ESG,True,False,"To ensure the integrity of our emissions data, for a fourth consecutive year, we have engaged ERM CVS to conduct an independent limited assurance on our absolute Scope 1 and 2 GHG emissions.",NYSE_MUR_2024_esg.jsonl,2024
vision,NYSE_MUR_ESG,True,False,and is therefore critical to maintaining our onshore Murphy is committed to responsible water management production targets.,NYSE_MUR_2024_esg.jsonl,2024
governance,NYSE_MUR_ESG,True,False,"To help ensure our water use is practices, stewardship and conservation in all areas where sustainable, we have a comprehensive water management we operate and across the entire operations, from the Board, policy and strategy that addresses planning and forecasting, Chief Executive Officer and other senior management to field water sourcing, treatment, storage, recycling, permitting and personnel.",NYSE_MUR_2024_esg.jsonl,2024
vision,NYSE_MUR_ESG,True,False,"The availability of fresh water is being affected by human Our onshore Water Management Policy outlines our consumption, farming and industry water users, as well as commitment to reduce consumption of fresh water and climate shifts.",NYSE_MUR_2024_esg.jsonl,2024
other,NYSE_MUR_ESG,True,False,"From the Our policy focuses on: initiation of our onshore operations in 2009 to the end of 2023, Murphy has invested an estimated $55 million in • Reducing our impact and demand on the local infrastructure to minimize our dependence on fresh water freshwater sources.",NYSE_MUR_2024_esg.jsonl,2024
other,NYSE_MUR_ESG,True,False,"We continue to invest there are shifts season to season, when considered on an in",NYSE_MUR_2024_esg.jsonl,2024
metric,NYSE_MUR_ESG,True,True,"management capabilities to annual basis, in 2023, 30% of our fresh water withdrawn",NYSE_MUR_2024_esg.jsonl,2024
metric,NYSE_MUR_ESG,True,True,"produced water, a primary 33% consumed were from high or extremely high baseline element of our efforts to reduce freshwater use.",NYSE_MUR_2024_esg.jsonl,2024
action,NYSE_MUR_ESG,True,False,We have not resulting in reduced need for fresh water.,NYSE_MUR_2024_esg.jsonl,2024
other,NYSE_MUR_ESG,True,False,"Our adaptative water management strategy prioritizes the In the Kaybob Duvernay, a remote area posing unique implementation of alternative water sources to feasibly logistical and regulatory challenges, Murphy invested in a reduce fresh water consumption in all our operating areas, 22-mile freshwater pipeline and reservoir infrastructure in not only in high water-stressed areas.",NYSE_MUR_2024_esg.jsonl,2024
other,NYSE_MUR_ESG,True,False,This amount of recycled produced water has also directly offset freshwater Water Management Networks volumes we would otherwise have needed to source Water management networks allow us to strategically withdraw and impound water volumes necessary to support from the local environment.,NYSE_MUR_2024_esg.jsonl,2024
vision,NYSE_MUR_ESG,True,False,We also have an above-ground pipeline system and access Installing this produced water storage capacity is a to groundwater wells and surface water in our key areas of testament to our commitment to freshwater conservation operation.,NYSE_MUR_2024_esg.jsonl,2024
other,NYSE_MUR_ESG,True,False,"In 2023, we continued to invest capital to optimize and responsible water management practices.",NYSE_MUR_2024_esg.jsonl,2024
other,NYSE_MUR_ESG,True,False,This infrastructure reduces our demand on local freshwater sources,NYSE_MUR_2024_esg.jsonl,2024
metric,NYSE_MUR_ESG,True,True,substantially reduces the number of 22% 1.0 14%20% trucks needed to support day-to-day operations.,NYSE_MUR_2024_esg.jsonl,2024
governance,NYSE_MUR_ESG,True,False,"36 2024 SUSTAINABILITY REPORT MURPHY OIL CORPORATION INTRODUCTION ENVIRONMENT SAFETY OUR PEOPLE COMMUNITY GOVERNANCE PERFORMANCE Onshore Water Management App to Support Water Operations Today, the app supports our entire onshore water operations in the US and Canada with real-time monitoring, reporting and alerts.",NYSE_MUR_2024_esg.jsonl,2024
